# section number, section starts at line, paragraphs in this section, tables in this section, lists in this section.
1. start:10 paragraphs:1, tables:0, lists:0
8.3.6. start:1183 paragraphs:1, tables:0, lists:0

8.4. start:1188 paragraphs:3, tables:0, lists:0

9. start:1199 paragraphs:0, tables:0, lists:0

9.1. start:1201 paragraphs:2, tables:0, lists:0

9.2. start:1207 paragraphs:3, tables:0, lists:0

9.3. start:1216 paragraphs:8, tables:0, lists:0

9.4. start:1249 paragraphs:1, tables:0, lists:0

9.5. start:1253 paragraphs:1, tables:0, lists:0

10. start:1256 paragraphs:1, tables:0, lists:0

10.1. start:1260 paragraphs:3, tables:0, lists:0

10.2. start:1270 paragraphs:2, tables:0, lists:0

10.3. start:1277 paragraphs:1, tables:0, lists:0

10.4. start:1282 paragraphs:2, tables:0, lists:1

10.5. start:1295 paragraphs:2, tables:0, lists:0

10.6. start:1302 paragraphs:2, tables:0, lists:0

10.7. start:1308 paragraphs:2, tables:0, lists:0

11. start:1316 paragraphs:1, tables:0, lists:0

11.1. start:1319 paragraphs:5, tables:3, lists:0

11.2. start:1380 paragraphs:3, tables:1, lists:0

11.3. start:1412 paragraphs:3, tables:1, lists:0

11.4. start:1438 paragraphs:2, tables:1, lists:0

11.5. start:1458 paragraphs:5, tables:2, lists:1

11.6. start:1489 paragraphs:2, tables:1, lists:0

11.7. start:1506 paragraphs:2, tables:1, lists:0

11.8. start:1523 paragraphs:2, tables:1, lists:0

11.9. start:1553 paragraphs:2, tables:1, lists:0

11.10. start:1616 paragraphs:2, tables:1, lists:0

11.11. start:1629 paragraphs:2, tables:1, lists:0

11.12. start:1651 paragraphs:8, tables:3, lists:2

11.13. start:1730 paragraphs:8, tables:4, lists:1

11.14. start:1811 paragraphs:4, tables:1, lists:1

11.15. start:1859 paragraphs:3, tables:1, lists:0

12. start:1879 paragraphs:0, tables:0, lists:0

12.1. start:1881 paragraphs:2, tables:0, lists:0

13. start:1890 paragraphs:1, tables:0, lists:0

