# section number, section starts at line, paragraphs in this section, tables in this section, lists in this section.
1. start:10 paragraphs:1, tables:0, lists:0
8.4. start:1176 paragraphs:3, tables:0, lists:0

9. start:1187 paragraphs:0, tables:0, lists:0

9.1. start:1189 paragraphs:2, tables:0, lists:0

9.2. start:1195 paragraphs:3, tables:0, lists:0

9.3. start:1204 paragraphs:8, tables:0, lists:0

9.4. start:1237 paragraphs:1, tables:0, lists:0

9.5. start:1241 paragraphs:1, tables:0, lists:0

10. start:1244 paragraphs:1, tables:0, lists:0

10.1. start:1248 paragraphs:3, tables:0, lists:0

10.2. start:1258 paragraphs:2, tables:0, lists:0

10.3. start:1265 paragraphs:1, tables:0, lists:0

10.4. start:1270 paragraphs:2, tables:0, lists:1

10.5. start:1283 paragraphs:2, tables:0, lists:0

10.6. start:1290 paragraphs:2, tables:0, lists:0

10.7. start:1296 paragraphs:2, tables:0, lists:0

11. start:1304 paragraphs:1, tables:0, lists:0

11.1. start:1307 paragraphs:5, tables:3, lists:0

11.2. start:1368 paragraphs:3, tables:1, lists:0

11.3. start:1400 paragraphs:3, tables:1, lists:0

11.4. start:1426 paragraphs:2, tables:1, lists:0

11.5. start:1446 paragraphs:5, tables:2, lists:1

11.6. start:1477 paragraphs:2, tables:1, lists:0

11.7. start:1494 paragraphs:2, tables:1, lists:0

11.8. start:1511 paragraphs:2, tables:1, lists:0

11.9. start:1541 paragraphs:2, tables:1, lists:0

11.10. start:1604 paragraphs:2, tables:1, lists:0

11.11. start:1617 paragraphs:2, tables:1, lists:0

11.12. start:1639 paragraphs:8, tables:3, lists:2

11.13. start:1718 paragraphs:8, tables:4, lists:1

11.14. start:1800 paragraphs:4, tables:1, lists:1

11.15. start:1848 paragraphs:3, tables:1, lists:0

12. start:1868 paragraphs:0, tables:0, lists:0

12.1. start:1870 paragraphs:2, tables:0, lists:0

13. start:1879 paragraphs:1, tables:0, lists:0

